@relation 'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.241ProtFP2.1+0.239KF2.1+0.233T1.1+0.233ST1.1+0.232VHSE3.1... numeric
@attribute -0.294Z1.1+0.258VHSE1.1+0.241MSWHIM2.1-0.236BLOSUM1.1+0.234ProtFP1.1... numeric
@attribute 0.287ProtFP3.1+0.274VHSE4.1+0.239BLOSUM7.1-0.239T3.1+0.236Z4.1... numeric
@attribute 0.292ProtFP6.1-0.248VHSE8.1+0.236BLOSUM6.1-0.232Z3.1-0.231F5.1... numeric
@attribute 0.331ProtFP4.1-0.282KF8.1-0.238BLOSUM8.1-0.231ST3.1-0.227MSWHIM1.1... numeric
@attribute -0.378ProtFP5.1-0.287KF3.1-0.235BLOSUM4.1-0.212KF1.1+0.205Z5.1... numeric
@attribute '-0.453ProtFP7.1+0.314KF6.1+0.29 BLOSUM10.1+0.264BLOSUM9.1+0.257ST7.1...' numeric
@attribute 0.455ProtFP8.1-0.394BLOSUM10.1+0.329BLOSUM9.1+0.317KF10.1-0.274KF6.1... numeric
@attribute -0.466KF10.1+0.319ProtFP8.1+0.304BLOSUM9.1-0.252ST7.1+0.235MSWHIM2.1... numeric
@attribute '0.373Z5.1-0.317ST4.1-0.264KF7.1-0.264ProtFP8.1+0.26 BLOSUM4.1...' numeric
@attribute -0.348BLOSUM10.1-0.28BLOSUM9.1-0.241ProtFP7.1+0.239T4.1+0.236KF5.1... numeric
@attribute -0.613KF5.1+0.315F1.1-0.273KF10.1+0.265KF7.1-0.211BLOSUM9.1... numeric
@attribute Class {Negative,Positive}

@data
-2.198772,-0.994433,-3.727186,-0.284932,-2.093237,-1.957429,-1.311123,-1.117373,1.033922,-0.202374,-0.689217,0.093258,Negative
5.597947,-0.650805,1.668255,1.609654,0.73463,0.717513,-0.747303,2.936006,2.447359,0.828754,0.54003,-1.823182,Positive
2.799577,-1.694034,0.068323,0.086826,0.649855,-2.929267,-0.740725,1.037614,1.363629,0.128845,0.678912,0.892228,Positive
-5.298022,3.857961,-4.724636,3.078418,3.243807,-0.672318,3.157188,-0.146999,0.676425,0.212887,-1.698357,-0.903345,Negative
0.640592,-2.988015,4.538737,1.446749,-2.075682,-1.533201,0.023125,-0.043676,-1.862398,-0.816442,-0.130982,2.258833,Positive
3.158376,2.584731,-1.862622,0.878291,-0.273084,-2.2586,0.927457,0.554971,1.239796,0.520412,-1.471381,-2.512949,Negative
0.93165,3.211978,2.50932,1.13604,-3.621586,-2.21945,0.475442,-0.58148,2.652005,-0.651192,-3.002179,0.563961,Positive
0.956717,-4.253001,-1.000728,1.792055,2.119285,3.5884,1.958118,-0.990574,1.192412,1.411308,-0.008474,0.735281,Positive
-1.356254,-2.592031,1.856178,-2.136759,-0.351014,-1.158823,2.512464,-0.286376,-3.169335,-2.430883,1.463855,0.722509,Positive
0.636361,-3.504539,-0.391111,0.305585,-0.503899,-3.491941,-2.009475,0.019263,0.083199,-0.862128,-0.879514,0.146339,Negative
-4.013696,1.005077,-1.587303,-1.869742,-0.301686,-3.149232,2.776603,1.460724,-0.986354,0.857476,-0.651861,-0.145131,Negative
3.369038,0.014685,0.172581,2.516779,1.113419,-0.428695,-2.282157,-0.526948,0.298415,-1.376942,0.914932,-1.698841,Negative
1.584512,1.797033,-1.983447,1.17717,3.970427,-3.243254,-0.55568,0.710362,0.130255,0.849901,-0.706759,-0.571955,Positive
3.721708,2.766933,-0.462137,2.577307,0.22416,-0.62935,0.429194,-1.270851,-3.828787,-2.225686,0.418518,2.366808,Negative
5.690863,2.656835,0.022398,5.585785,1.278038,4.796182,-2.088929,0.11028,-0.086989,-0.902154,-0.28388,-2.184655,Negative
2.455193,-0.275562,-0.893978,-1.616231,2.357709,-0.707263,-1.587814,-2.591482,0.37171,0.148339,2.296572,-0.535481,Negative
3.431756,1.029271,-2.419164,1.30164,0.824082,-0.372233,-2.802342,1.039354,-0.722518,0.039007,1.058324,0.64854,Negative
2.221211,0.903411,-1.614362,0.389555,-0.836884,-2.430179,0.969283,0.485792,-1.080255,1.54467,0.901502,0.91898,Positive
-0.343019,-0.375777,1.8302,0.085787,3.142339,-1.911343,0.937132,0.871016,1.401096,1.248007,-0.349393,-0.408308,Positive
-3.143236,-0.28744,-0.609103,-2.456462,4.067916,-4.546886,2.05369,2.931495,-1.342853,1.774808,0.784648,-0.266734,Negative
-6.591739,-5.173154,6.768523,4.14394,-6.936061,-2.685063,-0.932445,-0.702854,0.268857,-1.150322,0.863456,0.749152,Positive
-1.740647,0.289225,-1.346689,2.034135,2.404884,-1.189625,-0.295762,-0.732564,-1.082951,0.174253,0.343885,-2.45371,Positive
-1.198624,-2.984789,-3.91635,-1.381797,3.311385,3.635731,1.307256,0.865809,0.167192,-1.775068,-2.16895,-0.219232,Positive
-9.488818,-3.228071,5.840019,-0.213574,-2.218206,2.908776,-0.469301,-0.005693,-0.139337,0.192456,-0.740858,0.818351,Negative
-6.295452,2.919656,-6.299713,2.22284,3.701478,-0.744234,-0.645636,-0.218278,-0.662763,1.368306,-0.604266,-0.11414,Negative
2.913519,-1.792036,-3.323175,-0.775811,-1.805071,0.849504,1.798456,-0.139619,-0.425582,0.839313,-0.93582,-0.489957,Negative
1.556851,-0.247783,-0.141141,-1.630247,0.314692,-0.724198,-1.353651,1.529537,1.805105,-1.335631,0.595148,-1.287831,Negative
0.749482,-1.626074,-2.440053,1.776836,-0.116057,2.194617,-0.010254,-0.280284,-1.813555,-0.20398,-1.220027,-0.533136,Negative
4.951815,3.846228,4.635353,-0.339341,-2.074564,-0.887914,0.766638,1.317344,0.218154,-0.763601,1.805605,-0.685444,Negative
0.655203,3.120691,0.680634,-6.528504,0.103042,-3.745562,2.855422,-1.010353,-4.121997,3.181082,-1.495772,-2.468322,Negative
5.73154,0.320259,-0.144236,0.790995,-0.647644,4.630477,-0.961659,-0.758947,-2.131767,1.110621,0.209552,0.653277,Negative
-3.046588,3.577349,-2.109411,-1.250883,2.590545,0.727847,-0.768249,0.890855,-0.155829,-0.17196,-0.79024,-1.963387,Negative
6.265825,-2.706135,4.41954,4.19056,1.827083,0.767954,0.195441,1.461132,-0.629485,-1.22472,0.487819,-0.787301,Negative
-4.463573,2.404359,1.641433,4.491484,0.066556,-0.267806,-0.4188,-1.524007,-0.370697,-1.677328,0.146472,0.848277,Negative
-0.024774,5.585493,-3.392417,0.456162,-1.399028,-2.659209,-1.720795,-1.554866,1.156071,-0.657163,-2.788224,0.013797,Negative
-2.251025,-0.367757,-1.174513,1.866293,2.9717,-2.083779,1.083092,-0.083721,-0.483356,-0.997889,1.57011,-0.520893,Negative
-10.692421,-1.550577,6.038584,-0.072853,-2.418665,2.114456,-0.292798,0.973365,1.089447,0.263381,0.017798,-0.000586,Negative
-2.542263,0.26694,-4.266628,-2.361202,1.487686,0.295689,-0.351434,2.870049,-0.355,-0.899116,0.638151,-0.134461,Negative
-0.730112,-1.311251,1.826594,1.594787,4.3918,1.652663,0.27623,-0.425807,2.386711,-0.422779,-0.070167,-1.805596,Negative
-2.127774,7.1478,-2.370174,3.827172,-4.620722,-1.314007,0.285916,0.939703,1.379774,-0.430262,0.612534,0.102205,Positive
-7.096808,-0.306866,5.100447,2.136647,-0.56073,0.444322,-0.047018,0.378974,1.475181,0.161526,0.082757,0.536094,Negative
-3.536065,0.650455,1.851818,-0.421008,3.220228,-1.106401,1.010566,-1.584575,1.501941,-1.578866,-0.308133,-0.713657,Negative
-3.490446,-3.498847,0.546845,-0.930929,-5.258575,-3.599835,-0.091546,2.103652,2.781876,-0.86434,-0.871204,-0.002875,Negative
0.605904,-0.999557,-4.206835,-0.829823,-0.303648,0.320855,0.780146,1.675481,-0.116348,-1.275213,-0.561801,-2.297295,Negative
-6.064138,-0.724227,-2.427498,-0.160922,2.280591,1.403098,2.448602,1.024252,-0.081998,1.396366,-0.957275,0.694419,Positive
-4.196833,1.398165,-0.734623,0.821644,2.329277,-0.682995,-0.064799,0.149578,-0.303723,-0.040217,1.51815,0.198938,Negative
-1.032899,-3.56527,-1.81256,2.019074,1.318769,2.181542,1.129643,-0.47075,-1.482315,0.231472,-2.695181,-2.075473,Positive
-2.969057,-4.367099,-2.229394,-0.597524,-1.972595,-0.65283,-1.146859,-1.999862,1.267451,0.614628,0.497422,-0.262909,Negative
-1.640873,3.296355,-1.238679,2.229912,1.165135,1.066128,-1.739683,0.532472,0.260793,-0.041241,-0.514667,-0.194895,Negative
-0.085682,1.36884,-3.698786,2.395801,-3.454016,0.597542,-2.157091,-1.158619,0.325755,-1.119854,-1.916505,0.094049,Negative
-4.436572,1.041397,-0.185828,3.412898,-0.765836,-2.862444,-1.336181,0.057269,0.774733,-0.020491,-2.173554,-2.207179,Negative
-6.310627,2.733687,-0.204221,-3.090961,5.378787,-1.213112,-1.469914,1.950918,0.136701,-1.099122,-0.196331,0.007221,Positive
-8.504197,-0.640377,0.21437,0.149824,0.924953,-2.472244,0.538666,-1.063701,-0.256697,0.013668,1.393702,-0.927335,Positive
3.268014,-1.93521,0.865213,2.029069,-1.494517,0.445103,0.321157,-0.448817,-0.689024,-2.149024,1.540965,-0.970779,Negative
3.474924,4.297181,-0.950094,2.116545,0.667853,-1.263695,-1.13418,0.350649,-1.162382,-0.533084,-0.75581,1.417662,Positive
-0.475577,3.124894,-0.176512,0.484393,-0.408074,2.020055,-1.662257,0.319071,-0.836322,-0.227963,-0.951527,0.460652,Positive
-0.133792,3.029923,-4.136412,-1.599455,0.24918,-1.45,0.477202,1.222541,0.131243,-2.514014,-0.322879,-0.217506,Negative
-3.772942,0.967691,-4.649732,-2.338631,3.288436,-3.688645,0.489405,-0.851305,-1.369602,-1.971662,1.006872,-0.083584,Positive
-1.316134,1.44919,-0.31256,3.424059,1.068281,-0.177323,2.558499,-2.372142,2.257139,-0.338459,0.636659,-2.296316,Negative
-2.747998,0.508445,-0.209686,3.350684,-0.089696,-0.265226,-1.315262,0.360539,-0.491886,0.892284,-0.902634,-2.511533,Positive
3.952588,-0.628291,1.057225,0.326584,1.244108,0.861671,2.316264,-1.29037,-1.25523,0.747119,0.269532,1.30581,Negative
3.634819,5.300902,0.807229,2.283072,1.947805,0.531106,-0.801613,0.669366,-0.392749,1.333094,0.916429,0.251739,Negative
4.016982,-1.871177,-2.103226,-1.812902,-3.536116,-0.720368,-1.158474,-0.186838,2.036562,-0.345762,1.289807,0.22247,Negative
2.634482,-1.607305,-2.630531,-0.492885,-0.202651,-0.296528,1.530217,1.522204,1.866437,-0.103142,-0.956283,0.415663,Negative
-2.340938,0.110026,-0.298666,-3.011465,-0.468786,-0.811936,0.082466,1.564663,-0.555479,0.214674,-0.915646,0.348928,Negative
-3.841726,-2.695416,0.199366,-0.369525,0.486186,0.765366,-0.429809,-1.067407,-0.258867,0.368709,0.995737,-0.388065,Negative
-0.119722,-3.733511,-0.65376,1.035811,0.681097,0.34762,-1.262639,-0.221305,-1.226385,-1.056182,1.5589,-1.231218,Positive
4.12743,-1.755456,-1.563031,-3.315327,-3.948809,-3.766113,0.073692,-0.576652,-0.057467,2.594823,-0.800389,-0.331017,Negative
3.361973,3.637525,2.342453,-7.044903,2.399274,0.091903,1.750879,-1.539779,4.982755,-1.394925,0.560619,0.153834,Positive
3.913495,-2.914645,-1.264925,2.752951,2.370276,4.448237,-0.450192,0.541859,-0.811702,-1.425434,-1.408284,-1.4252,Negative
-3.405816,0.807109,-2.102532,0.351521,1.569748,0.877951,4.243787,-0.142944,2.063283,0.414712,-0.20171,0.804238,Positive
-1.036116,0.945519,-1.109195,0.755192,-0.12729,-1.440755,-0.335278,-0.685426,-2.979702,-2.778906,1.088447,0.211633,Negative
-1.635391,4.098102,4.760003,0.370287,-0.833414,1.334215,-3.047216,0.476807,0.454646,0.357457,0.093828,-1.599139,Positive
0.596011,-6.2225,-5.035142,-3.283258,-2.109025,1.554921,-0.605866,-0.056094,-0.029205,-1.499629,-0.960908,-0.685919,Negative
-3.673751,1.429604,1.932266,-3.28045,-3.266231,1.115933,-1.423881,0.779616,1.0449,-1.234296,-0.178174,0.484365,Positive
0.413424,-0.872031,-4.340713,-3.229629,-4.490972,0.785747,-0.66279,1.447639,0.225174,-1.445596,-1.549822,-0.239341,Negative
3.129992,-0.745345,0.304533,-5.559867,0.676628,3.642531,1.690235,-0.625921,1.451274,-0.775925,-1.284299,0.774209,Positive
2.715092,2.668287,-1.083871,-1.203177,-2.39028,-1.171844,1.053338,2.87212,0.372347,1.20482,-1.35298,-0.621387,Negative
-4.397669,2.03519,0.952543,-2.801736,-1.270689,2.098501,0.290492,-1.096049,-0.497083,1.781091,1.351958,0.478805,Negative
-1.351967,3.031163,-1.589274,4.155129,1.381488,0.675461,0.053796,0.740175,0.749156,-0.987337,0.346595,-0.482376,Negative
-3.684518,-3.197493,1.551684,1.544456,-5.019474,-2.654223,-3.146477,0.042382,1.706251,0.555377,-0.284788,-0.958564,Negative
-1.394317,-0.067374,-1.364351,3.805213,0.789692,0.352455,-0.799465,-2.023453,-1.439654,0.072156,-2.333422,-1.071797,Positive
-3.108412,0.35302,0.803571,4.531185,-0.544177,1.578976,0.197976,0.280973,0.820548,0.484004,0.978722,-0.716028,Negative
2.535092,2.372205,-0.079351,2.279276,1.285518,-1.019125,0.036945,-0.07563,1.577078,1.041176,2.675778,-0.471928,Negative
-0.043491,2.43724,-0.464806,1.277665,-1.419908,-1.501637,0.52019,1.175862,1.133055,2.40812,1.187071,-0.892591,Negative
6.904575,-1.126442,1.660495,0.727796,0.217229,1.400212,-0.651859,-0.22693,-1.589916,0.79205,-0.480924,2.614924,Negative
-1.20231,-2.690343,1.152807,0.598958,1.047605,-4.91879,1.398688,1.016243,-1.886815,0.135342,-0.807349,0.223339,Negative
-3.584777,8.805496,6.98928,-7.33011,-1.989923,1.903922,0.502651,-1.955263,-0.945818,-1.210068,1.073083,-1.016598,Negative
-7.541776,1.402855,2.671786,0.999222,1.026771,0.045392,2.360373,1.273204,-1.248738,0.432174,1.602908,0.550084,Negative
9.34737,-1.937621,1.80728,0.86568,4.782516,0.842823,3.056416,-4.857508,7.186149,-1.365821,1.270929,0.180632,Negative
-3.183389,-1.211387,-2.858508,-4.978848,1.964077,0.484009,1.371855,1.762614,-0.042174,0.070231,-1.377033,-0.302694,Positive
-3.416265,5.6571,4.783423,-7.02522,1.853903,1.907117,-0.925977,0.269081,0.819304,0.002937,0.039481,0.133233,Negative
-7.614789,-1.320434,2.218008,0.368499,1.498986,2.165707,0.080023,1.248472,0.405442,1.51706,0.927202,0.149277,Positive
4.929251,-6.111331,4.995357,-3.17161,-0.785179,-1.030348,-1.203327,1.075497,-0.719476,-1.687105,-0.475855,0.723474,Negative
-0.064678,0.085811,1.510692,0.648726,0.650257,0.420643,1.032175,-0.146325,0.87844,0.3288,1.569097,-0.469884,Negative
2.692065,1.385865,4.470122,1.493359,1.842899,0.018916,0.806686,-1.467081,-0.203444,-0.6024,0.957023,2.176865,Positive
4.462827,0.887169,0.175018,-0.692527,0.525208,2.309152,-0.688528,2.443109,1.159171,-0.693786,1.410679,-0.523889,Negative
0.561937,1.153429,-5.922231,1.543189,-0.03604,1.84129,0.105121,-3.100418,-1.118739,-1.611043,-0.549257,0.660919,Negative
1.90728,1.554418,-0.703265,1.673046,-5.185591,-1.208442,-2.941882,1.026195,1.078255,-0.630741,0.018014,-1.546401,Negative
-2.394532,5.753374,0.235724,-2.387745,-2.32232,-1.981129,-2.468345,-0.499616,0.549037,-0.767501,-2.485047,0.386442,Negative
5.745544,-1.850756,-2.233444,1.785337,1.658754,3.207827,0.662869,-2.382491,1.218319,-1.103402,-0.745484,0.810794,Negative
-0.513211,-2.927056,-0.646212,-2.433532,-1.427474,0.308969,1.001478,-1.619608,0.074807,1.065773,-1.522585,0.84598,Negative
2.931698,0.431169,1.932536,0.24905,0.007506,-2.464007,-1.562938,0.568144,-1.153601,1.109726,-0.831014,-1.092284,Positive
-0.46404,-0.575559,-1.780725,-1.13136,1.120187,-0.932935,-0.554086,-0.629059,-0.294602,-0.642861,-1.739573,0.083251,Negative
3.771629,-0.986061,-0.647064,0.927035,-0.044582,-0.94546,4.893953,-3.816083,-0.524186,-1.9947,2.803115,0.748546,Negative
4.395797,1.272437,4.23111,0.965327,-2.063644,-2.769726,-1.366501,-0.566659,0.964313,1.562204,-1.175368,-0.254778,Positive
-1.246088,-0.734676,-2.024374,-5.453193,-0.226055,3.743741,-0.943421,1.785812,-2.676917,-0.822005,-0.392593,-0.171084,Positive
2.934675,-0.389643,-4.265946,-1.368329,-2.390237,5.031112,-0.891366,-1.114033,-0.588554,-0.145148,-0.930959,1.357508,Negative
0.061287,-4.304533,0.338247,-1.794902,0.187972,6.756376,1.050396,0.248712,-0.072538,-0.525155,-1.414656,0.224057,Negative
-4.315881,-3.884957,4.489714,4.186132,-1.511199,-2.950415,0.695672,0.278276,-0.455191,-1.737296,0.729509,-0.362369,Positive
0.964198,-5.194227,0.324542,-0.514062,-1.962458,-0.296334,0.739707,-0.459046,-0.98145,-0.3291,0.525217,-0.769404,Positive
-3.868835,2.744468,1.540188,-2.862348,-0.199617,0.943546,0.380991,0.276288,0.292999,0.263006,-0.341404,0.435855,Negative
-3.50836,2.336427,-0.864479,0.157365,-2.152914,-2.022419,0.203652,-0.264541,1.766279,1.05279,-1.219348,0.702844,Negative
-4.980392,-5.435854,-2.129039,-1.413396,1.377627,-1.350128,2.157507,0.411908,-0.8439,1.390492,-1.559572,-1.277212,Negative
-5.391202,1.65425,-0.408668,3.675997,-1.379952,-1.122794,-1.516737,0.662735,1.13924,-0.212208,0.611222,-0.339076,Negative
0.784854,2.645054,-0.535385,-0.335587,2.678952,2.74529,1.517616,-1.722875,1.776141,0.183234,-0.228683,1.584787,Negative
-12.662911,1.665324,7.905264,-4.380234,-1.55296,2.742962,-1.386105,-0.96571,0.230512,-0.0475,-0.90465,-0.165071,Negative
-2.008867,1.705491,6.392965,1.771288,0.830734,0.2314,-2.033846,1.251532,0.699326,-0.766667,2.223454,-1.647744,Positive
-3.488975,-0.69186,-2.766228,-3.622518,0.148606,1.731593,-1.391488,-0.218501,-1.19263,0.63534,0.110652,1.065772,Positive
3.753004,-1.63353,-3.371325,-0.328252,0.300664,1.036035,0.974056,-1.875268,1.726192,-0.895451,-0.100281,0.13822,Positive
-1.32368,-3.915337,-1.671781,-2.364499,-1.877781,-1.755257,1.535766,0.607137,0.512775,3.088433,0.058439,0.273645,Negative
-6.174299,-3.135242,-3.961697,-1.725103,1.983926,-3.064416,-0.451023,1.167026,0.31367,1.651093,0.898809,0.036339,Negative
3.477848,5.088825,-1.732347,-2.832373,-3.317048,-1.871444,-3.430004,0.290021,0.625733,0.519352,-0.595968,-0.290349,Negative
-2.193863,-4.531346,0.768477,0.839854,-1.539738,0.89785,0.661941,-0.431869,0.605697,0.777806,-0.73783,-1.286065,Negative
-4.805666,1.023575,-2.727848,0.012946,-3.123368,1.722171,0.082181,1.272831,0.064564,-0.794924,-0.421117,-0.150254,Negative
-4.780316,-0.173676,-2.024906,0.270504,0.035742,-2.395032,1.941093,0.018182,0.689923,-0.460371,1.904827,-0.607574,Negative
4.176566,-1.672438,3.496666,0.728572,0.706828,-5.308253,0.677154,-0.948777,-3.270089,-1.549808,-0.157743,2.235759,Negative
5.334892,3.119372,-1.975906,3.233857,0.999485,1.245396,-1.011496,-1.831114,1.643747,-0.588964,0.052616,0.99564,Negative
3.779504,0.794343,-0.830481,-2.749509,1.434321,0.509254,-0.281285,0.326851,-0.089249,-1.880712,-0.593681,0.933813,Negative
0.666571,-0.304741,-4.483214,0.603978,-0.31371,2.910766,-1.367894,-0.847137,-0.604953,0.685002,1.436348,0.798731,Negative
0.670098,-0.304313,4.732383,-0.692568,0.144909,-2.453952,1.696403,-2.428089,1.099364,-2.340803,1.414091,-0.205584,Negative
-0.197436,0.676013,-3.096713,-4.733222,-0.872095,0.630751,-1.141493,0.536252,-0.49466,0.147701,0.036546,-0.084012,Negative
1.850606,1.890605,-0.478367,0.52942,1.785171,-0.777798,-0.021867,0.025493,-0.877573,0.106726,0.927906,1.146981,Negative
-4.807764,5.920295,-0.001125,-3.683423,1.325607,0.424722,-1.407571,-0.201819,0.239061,-0.112775,-1.229122,0.358679,Negative
-1.41956,0.724589,-0.105182,-2.444461,0.122461,0.68724,0.161384,-0.462966,0.23294,-0.461778,0.883169,-0.641994,Negative
5.183972,-1.531393,0.589029,-0.564621,0.121376,-4.07524,1.050675,1.845171,0.207438,-1.637933,0.313946,-0.532938,Negative
2.036417,-0.475715,-3.581589,0.260481,4.561609,-2.566041,-1.834157,-1.631657,0.750408,-1.609703,0.141448,0.398367,Positive
-8.367451,7.293366,7.862575,-6.048643,-1.456243,2.888214,0.780856,-1.570034,-1.894959,-0.946491,1.184166,-1.408008,Positive
-1.710161,1.173505,-1.344862,-2.554926,-0.314931,1.962133,1.189299,3.342135,-0.382168,0.3064,0.080792,0.404574,Negative
2.781038,-2.21404,-0.142394,-1.865258,-1.075153,-0.085328,-1.909477,2.153244,-0.37569,-1.3566,-0.178926,-1.004472,Negative
-1.590195,2.050168,-0.016528,-0.485407,-0.870437,-1.761621,-0.332414,1.249653,-0.151128,0.107883,-0.585821,-0.190428,Positive
-1.054586,-0.675032,0.96737,-0.00424,-3.09354,-2.962098,0.699178,-2.19632,-2.179467,-0.10261,-1.724884,-0.082348,Negative
-4.281718,-0.243618,2.706416,0.741471,-5.982531,-1.518854,1.024205,-0.033352,0.428776,0.134707,-0.86956,1.727079,Positive
-2.287645,2.343448,-1.278256,-2.244537,-2.55983,-0.010279,0.495869,1.317708,0.115558,-1.131891,0.178227,0.540812,Negative
-4.725583,-2.131693,-0.515684,1.400957,-0.760664,-0.781202,0.671936,1.426967,2.227571,1.175502,0.702843,0.058484,Negative
1.069994,1.632353,0.738619,-1.051989,-2.228447,-2.42621,3.715516,3.104784,0.789275,1.5729,-0.093399,-0.454223,Negative
3.238987,1.026743,-3.065179,1.129191,-0.87298,1.40761,-0.385537,-2.013893,-0.027404,2.159517,-0.00962,0.709358,Negative
1.149624,-0.668918,-2.922939,-2.871053,-0.649796,0.244604,-0.186997,0.109871,-0.502076,1.047908,0.243921,-0.183801,Positive
0.38051,-3.798679,1.524475,-1.289689,3.561639,-1.664295,0.463408,-0.556868,1.196056,-1.379156,-0.969891,-0.037794,Negative
0.418309,0.472133,-1.874555,2.232316,-0.00608,0.109989,-0.682708,-0.289658,-1.970947,-2.86305,1.647264,-1.763839,Positive
4.329556,0.828476,1.419662,0.365732,-2.670244,-1.333657,1.160798,0.587826,0.900832,-1.426278,-0.494615,0.890204,Negative
-1.905336,-2.013716,1.180976,3.424778,1.510781,0.45741,-1.107079,0.164829,0.589822,0.494051,1.3372,0.587675,Negative
-3.538637,-2.87072,2.276871,3.322955,-0.409095,-0.425573,1.075422,-1.578978,0.030044,0.478351,0.899669,-0.321464,Positive
-1.131083,0.873385,0.171017,1.399674,1.398979,-1.182234,-0.724205,-1.121671,0.38351,-0.943007,-2.110342,0.267593,Negative
5.902521,4.844741,4.72853,2.921416,0.933079,-0.498921,-0.164612,-1.097872,-1.93857,0.670434,-2.099599,2.089907,Positive
-2.640425,-4.166528,0.668357,1.194465,-0.510322,-1.746007,0.778493,1.055798,-0.393494,0.692105,0.720467,0.389043,Negative
3.851595,0.125649,-2.705763,-0.751937,-2.897353,0.098615,-0.078366,1.221902,0.175862,1.930153,-0.37839,-0.443692,Negative
4.86184,-0.239435,-1.09596,0.548291,2.56803,-0.379973,3.588332,-6.916251,6.53173,-2.063396,0.876113,0.146465,Negative
-2.874378,0.587063,-3.433284,-1.772433,-0.121622,-1.176944,-1.027981,1.250531,0.538492,-0.868477,-0.737158,-0.247418,Positive
3.965875,3.017949,2.457496,2.012474,0.568985,-0.805289,-1.981801,2.508788,1.267789,-1.301737,0.024263,-0.814772,Positive
-5.270625,-4.469318,0.413885,-1.621664,0.872217,-0.132055,0.648555,0.196604,-0.042686,1.526692,0.289476,-1.157343,Negative
8.375614,1.847719,3.833088,3.531112,3.869786,-0.609389,-1.19109,0.585572,-0.464557,-0.725461,-0.368973,1.544386,Positive
-0.136433,-1.184523,0.741216,3.47747,2.130918,1.083848,2.231605,-0.194012,-0.619447,1.185712,-0.056687,-0.492133,Negative
-10.553743,-3.414669,-2.034319,-2.799804,6.288965,-3.117504,1.076647,3.778486,0.711322,2.013577,0.529996,-0.177952,Positive
5.697087,1.343872,1.287374,1.575678,-1.524184,-0.544862,-1.617547,-1.46104,-0.901943,0.601007,-2.32366,0.096129,Positive
-9.106192,-0.30759,1.225383,5.754371,-2.2173,-0.462486,-1.568246,-2.858817,0.07446,-0.462273,0.356651,-0.697318,Negative
2.838918,-0.307569,0.361925,0.233252,-0.715446,-3.663298,3.457192,-1.910219,-0.197747,-0.084405,-0.367014,-0.805841,Positive
-1.015831,-1.811356,-0.56738,-3.316428,0.142315,-0.668262,-1.401472,-2.724887,-2.049466,1.978892,-0.52504,0.590571,Negative
-0.536675,-6.319493,1.148217,-1.029516,-2.916325,4.757359,-0.366523,-1.856022,0.935171,-0.737012,0.1494,0.40469,Positive
-8.04767,-0.283484,2.046591,-0.533122,-3.893422,-0.10154,-1.445729,0.565481,0.833748,0.074207,-0.091799,-0.006817,Positive
-2.349609,2.187388,-2.499627,-0.717672,-0.590824,-0.814097,0.967951,-0.267593,0.605853,0.501499,-1.703908,1.173193,Negative
1.597596,-2.495731,1.300324,0.927206,0.737444,-4.584192,-0.323954,-1.137782,2.010128,0.182724,-0.821033,1.882834,Positive
4.025039,0.476239,5.654676,3.108443,1.033595,-2.73347,1.00625,-0.739041,-1.385809,1.623013,-1.407485,0.922179,Negative
5.574229,-1.263365,1.153374,2.780634,1.03958,3.160009,-2.343893,1.309676,0.329453,0.711992,1.397752,-1.153032,Negative
2.407256,-2.021962,-1.703415,1.156754,1.383083,0.609371,0.391751,-0.925862,1.360902,-1.177242,-1.096369,0.188449,Negative
-3.661882,-0.420962,-4.287667,1.943312,2.731391,1.291383,1.008114,1.185886,-0.399856,0.776054,-0.040502,1.419145,Negative
4.328733,0.823483,-0.207807,-0.317573,-3.240762,-1.811391,1.547858,-0.425627,-0.538744,2.650292,-1.606194,-3.111246,Positive
0.739597,-2.454732,-1.777497,0.702092,1.770952,-0.675932,-0.018217,1.558482,-0.141216,1.082459,0.319915,1.793991,Negative
-5.344886,1.826753,-0.277629,-1.612664,1.290628,-2.135623,0.276644,-0.285579,0.876896,0.509302,-1.302193,0.184014,Negative
3.619546,2.631407,7.609401,1.38699,2.610285,1.40459,-1.002944,-0.391301,-1.008731,0.290334,1.365296,0.713893,Positive
2.840769,-3.675493,-0.639578,0.089253,0.857348,1.089761,-0.468905,0.827644,0.186706,0.944757,1.431935,-0.257673,Negative
4.084932,-2.480469,0.523506,-1.837599,1.115975,0.138298,2.743748,-0.649301,-0.045049,-2.590118,1.957735,0.302302,Negative
-0.733038,4.946677,2.134689,-0.991597,-0.809803,0.199138,0.254528,-0.318816,-2.446569,-0.055703,-0.226782,-0.07631,Negative
-1.106251,2.187324,-0.571942,0.214777,0.679561,2.175278,-1.916281,-0.782771,-1.284683,-0.335888,-0.249167,1.073933,Positive
